file,event,label,e_mev,length,linearity,purity,foreign,hint,dom_t0,top_foreign
flow0000002,5,60,709.0432151854038,397.22401266257543,0.9965450981754791,0.9523075403916513,33.816014900803566,mixed/absorbed,396.1775788418541,g46:33MeV(t0 529)
flow0000002,5,228,57.24761785566807,17.723931520284502,0.9448586525247461,0.5263579511645442,27.11487901210785,mixed/absorbed,393.03655162610505,g36:27MeV(t0 414)
flow0000002,5,293,529.7895420566201,94.83332758791249,0.8513396239074635,0.7058907304235202,155.81601524353027,mixed/absorbed,483.0469567266411,g22:156MeV(t0 236)
flow0000002,5,383,447.126169487834,51.28306546496047,0.654870648255453,0.7726504645926674,101.6539269015193,mixed/absorbed,294.3634305821593,g33:102MeV(t0 369)
flow0000002,5,472,288.2286069840193,31.39830299982517,0.6179098934570812,0.8247543311609062,50.510815009474754,mixed/absorbed,396.011617086298,g30:51MeV(t0 331)
flow0000002,6,0,1499.713704571128,496.94256975383337,0.9894276900627588,0.5398788783484144,690.049951903522,mixed/absorbed,131.03776238340285,g21:690MeV(t0 256)
flow0000002,6,122,552.486627869308,341.34788553111935,0.9999559460117475,0.9597543933018131,22.235159531235695,mixed/absorbed,404.38702552664813,g21:19MeV(t0 256)
flow0000002,6,419,182.58536578714848,54.26851617157233,0.877460495579853,0.8447981022226638,28.337595276534557,mixed/absorbed,255.1968704723291,g38:28MeV(t0 506)
flow0000002,6,589,130.97651017457247,30.4840204872407,0.7901701792197722,0.6244813477488873,49.18412257730961,mixed/absorbed,292.7620749060129,g31:49MeV(t0 385)
flow0000002,6,751,230.36015966534615,97.33649210314435,0.9154542446791737,0.5735868446452519,98.22860255092382,mixed/absorbed,219.65005544670524,g16:98MeV(t0 189)
flow0000002,6,895,81.1014947667718,20.307001934006912,0.533344705794263,0.6569521325275406,27.82169482856989,mixed/absorbed,190.9277010830966,g23:28MeV(t0 276)
flow0000002,6,1286,362.9007708877325,40.27588416823821,0.5455016161983511,0.8192818446491721,65.58275789022446,mixed/absorbed,480.7035320668337,g13:44MeV(t0 134)
flow0000002,7,0,968.3796286433935,198.77879227789168,0.8925357121511016,0.8153499667153521,178.81133066117764,mixed/absorbed,453.377078469438,g33:179MeV(t0 366)
flow0000002,7,77,326.9780043512583,230.67922083491823,0.9997129913195758,0.9270830045054538,23.842253670096397,mixed/absorbed,182.29845798560686,g24:24MeV(t0 260)
flow0000002,7,99,122.01560367643833,34.860990987798054,0.9003764984576373,0.6434609754477447,43.5033243149519,mixed/absorbed,395.97244797837675,g43:44MeV(t0 467)
flow0000002,7,107,57.9792735427618,24.994296440076567,0.9144698782434373,0.5939592318597569,23.54194876551628,mixed/absorbed,340.66806544614644,g45:24MeV(t0 502)
flow0000002,7,139,88.78491160273552,41.6223232122897,0.9930354011931916,0.7711847693433175,20.315340027213097,mixed/absorbed,44.214185438960435,g36:20MeV(t0 405)
flow0000002,7,1076,82.70954541116953,41.51186019836193,0.9526641329906469,0.6624724018283006,27.916754208505154,mixed/absorbed,259.10129714394634,g39:28MeV(t0 439)
flow0000002,7,1077,166.45009615272284,32.84964385552284,0.6224149819263969,0.8052160365227788,32.42180944979191,mixed/absorbed,259.1338708174856,g64:21MeV(t0 795)
flow0000002,7,1232,59.952115915715694,17.710810569621533,0.9111914670727116,0.6511436433249811,20.91467673331499,mixed/absorbed,440.7079721611237,g24:12MeV(t0 260)
flow0000002,8,19,563.6100233644247,398.3277516446647,0.9996112756170143,0.8560879836081731,81.11025492101908,bad-stitch?(tpc3),25.47468603960853,g4:81MeV(t0 54)
flow0000002,8,59,343.18508775532246,217.64295064524515,0.9976132608970587,0.9388042867891151,21.001456208527088,mixed/absorbed,130.26038052234975,g14:19MeV(t0 160)
flow0000002,8,127,70.57473335415125,28.084110157158538,0.9099009512149369,0.5701973485943309,30.33320751786232,mixed/absorbed,388.8268823356272,g39:30MeV(t0 396)
flow0000002,8,260,235.73698938637972,94.94170910425473,0.9464414716332776,0.6350495219357992,86.0323269739747,mixed/absorbed,463.22079162020765,g6:86MeV(t0 76)
flow0000002,8,345,242.15406066179276,96.24159435191477,0.859668986285443,0.5141481930591514,117.65098793059587,mixed/absorbed,132.64864946276413,g14:118MeV(t0 160)
flow0000002,8,431,695.4662577956915,96.96972096124524,0.81608395402755,0.9603937701925629,27.54479642957449,mixed/absorbed,77.36767310331773,g16:27MeV(t0 178)
flow0000002,8,635,414.78588988631964,42.28168817452263,0.8371977366785699,0.9429425511879206,23.666624680161476,mixed/absorbed,364.9655503431258,g69:24MeV(t0 764)
flow0000002,9,177,51.15282503515482,15.873122997768217,0.7667447891616266,0.509083154794934,25.111783489584923,mixed/absorbed,498.9743087356155,g40:25MeV(t0 454)
flow0000002,9,713,402.8372124582529,81.37434908673636,0.7136932301077692,0.6228737501547223,151.92048723250628,mixed/absorbed,185.8133971315182,g4:135MeV(t0 50)
flow0000003,0,19,492.8895903080702,302.16521816419663,0.9993191671136857,0.9391474816351707,29.99357284605503,mixed/absorbed,278.0142930527984,g9:30MeV(t0 134)
flow0000003,0,175,1285.0669975876808,73.68589092911309,0.8563444790644956,0.9830001043586275,21.846004851162434,mixed/absorbed,115.79141130634383,g30:22MeV(t0 338)
flow0000003,0,706,199.83539652079344,53.582129427948885,0.8526057558257248,0.8700978945980398,25.959038741886616,mixed/absorbed,53.49117952134874,g11:24MeV(t0 153)
flow0000003,0,790,167.36804680526257,63.10897145581535,0.8319911582405042,0.6598345767454602,56.93282248079777,mixed/absorbed,386.66380125103575,g3:57MeV(t0 43)
flow0000003,0,823,628.3514082580805,61.56099811359385,0.6067226829424487,0.9426902490922492,36.01066268980503,mixed/absorbed,381.6026515061001,g41:19MeV(t0 498)
flow0000003,0,865,254.89043682068586,44.546022873644674,0.8474370916171199,0.8444817325050669,39.64011913537979,mixed/absorbed,386.71781791700806,g3:39MeV(t0 43)
flow0000003,0,1071,65.5730449706316,20.82441251829943,0.7048698296913761,0.6091832049363475,25.627047277987003,mixed/absorbed,386.88833348891313,g41:26MeV(t0 498)
flow0000003,0,1118,302.645486779511,99.78130512128335,0.8036466539982355,0.514412073293844,146.96099445223808,mixed/absorbed,54.21739302741157,g49:146MeV(t0 616)
flow0000003,0,1204,453.9997543990612,79.09176089293912,0.7592938780938373,0.6853907669926602,142.83251451700926,mixed/absorbed,561.9131450189923,g15:143MeV(t0 191)
flow0000003,1,22,807.6396339312196,497.68084241238137,0.9999759666937581,0.929186179417626,57.192048132419586,mixed/absorbed,98.90107090726812,g17:57MeV(t0 228)
flow0000003,1,495,209.432263225317,47.895007758484155,0.8542870624329393,0.8780104495150917,25.54854764789343,mixed/absorbed,171.5536319591381,g45:26MeV(t0 507)
flow0000003,1,722,645.2110092937946,50.8215376172372,0.6083102921438915,0.8557831052521971,93.0503282174468,mixed/absorbed,255.26747134537646,g4:86MeV(t0 89)
flow0000003,1,1194,70.36057129502296,21.843385895614013,0.8154259086354666,0.5872355620499656,29.04234166443348,mixed/absorbed,507.0473247590612,g52:29MeV(t0 588)
flow0000003,1,1282,322.97212790697813,30.552549717362567,0.5004874258554869,0.9090198699348716,29.38404620438814,mixed/absorbed,477.2431907159819,g49:29MeV(t0 559)
flow0000003,10,135,791.7632719948888,500.30486522289067,0.9999374589413212,0.9717759340443762,22.34677881002426,mixed/absorbed,433.0304452448256,g10:22MeV(t0 150)
flow0000003,10,268,90.95631287246943,30.44073188612296,0.7251689886973189,0.7468904834305411,23.02190838009119,mixed/absorbed,617.8887072286971,g56:21MeV(t0 795)
flow0000003,10,330,1114.968023352325,91.51003937479565,0.9174833448081864,0.9746337995635012,28.282502360641956,mixed/absorbed,492.5672177692857,g56:24MeV(t0 795)
flow0000003,10,398,384.3413781374693,67.30760984702356,0.7580900704779465,0.5208799848336235,184.14564692229033,mixed/absorbed,316.2814758073038,g37:169MeV(t0 558)
flow0000003,10,583,209.8174378424883,87.09723906113945,0.8923840987373858,0.8911400963610859,22.840706065297127,mixed/absorbed,55.15060350450419,g11:23MeV(t0 181)
flow0000003,10,1276,65.42129938304424,14.88090893352652,0.7394417394293211,0.6587970672308382,22.32193921506405,mixed/absorbed,618.325138092041,g60:22MeV(t0 865)
flow0000003,11,19,66.58701226115227,31.29160991302818,0.9180067986752158,0.6344799542807654,24.33888776600361,mixed/absorbed,304.15492248535156,g56:24MeV(t0 566)
flow0000003,11,23,74.46596207469702,26.83150606375179,0.9241964748068311,0.7130971387215278,21.36449758708477,mixed/absorbed,544.3206268310547,g58:21MeV(t0 599)
flow0000003,11,56,543.7693300917745,246.83042509333404,0.9898567918365248,0.8987151773975696,55.07558013498783,mixed/absorbed,123.03916428664635,g61:55MeV(t0 621)
flow0000003,11,68,859.3250825479627,500.88477267718054,0.9999846958380282,0.9591394978134973,35.112454414367676,mixed/absorbed,471.90787644426814,g16:32MeV(t0 169)
flow0000003,11,143,193.66576731950045,93.95091641121687,0.9965169713961366,0.8436899566586984,30.271904483437538,mixed/absorbed,381.24802425399366,g37:30MeV(t0 387)
flow0000003,11,269,345.0329306870699,50.88889033338402,0.8691991133434959,0.9408829093533332,20.397343039512634,mixed/absorbed,567.9699121284236,g28:20MeV(t0 305)
flow0000003,11,337,90.020048558712,22.471425095199617,0.8210705691341638,0.5129432858091781,43.8448690623045,mixed/absorbed,551.379420924831,g28:37MeV(t0 305)
flow0000003,11,602,90.34662660211325,22.524565671601202,0.7748169127292074,0.6217126474659427,34.17698618769646,mixed/absorbed,330.73745974978885,g51:34MeV(t0 512)
flow0000003,11,656,252.97141717374325,96.50074285931507,0.7592939032224878,0.5636070555951147,110.39494159072638,mixed/absorbed,604.0574453350059,g6:110MeV(t0 53)
flow0000003,11,673,270.1021846756339,95.91249177878257,0.9402898269572587,0.4991549370888648,135.2793456763029,mixed/absorbed,168.895414711305,g57:88MeV(t0 582)
flow0000003,11,706,1386.726491883397,55.50142068583672,0.6844375169919803,0.9836701656787399,22.645013861358166,mixed/absorbed,335.395793976998,g68:21MeV(t0 726)
flow0000003,11,790,266.8088566958904,48.80261497670469,0.8164304507638512,0.7112865934245461,77.03129392117262,mixed/absorbed,368.5060547385755,g23:77MeV(t0 253)
flow0000003,12,287,757.2160680145025,54.37511599433121,0.8778906170407086,0.9419309490251138,43.97081845253706,mixed/absorbed,458.08208030138434,g14:44MeV(t0 197)
flow0000003,12,327,2617.439543053508,97.74311639945797,0.817347877222074,0.7209610515076617,730.3675778359175,mixed/absorbed,458.22412387359304,g14:730MeV(t0 197)
flow0000003,12,481,1344.0842848196626,97.2957993860158,0.9632176710515438,0.9506611839679376,66.3155272603035,mixed/absorbed,218.658091400626,g33:66MeV(t0 406)
flow0000003,12,818,219.81715495884418,53.52578130236704,0.6700634158812752,0.6371558955834224,79.75935872644186,mixed/absorbed,59.468486822656835,g36:52MeV(t0 436)
flow0000003,12,882,654.6874946430326,49.896405280311825,0.8257643817790068,0.7752576823156064,147.1359849050641,mixed/absorbed,59.72861132891138,g45:147MeV(t0 541)
flow0000003,12,1440,337.37960682809353,54.740842014823286,0.9167482692631955,0.905481683990966,31.88855229318142,mixed/absorbed,42.89791301096336,g5:32MeV(t0 93)
flow0000003,2,67,181.70738073438406,54.709770509479156,0.9000364091298539,0.5523448201342973,81.34225020557642,mixed/absorbed,615.6105147801088,g24:81MeV(t0 264)
flow0000003,2,87,256.151213131845,163.4061499946364,0.9976718259312016,0.8876205085560839,28.7861430644989,mixed/absorbed,546.8336999496516,g0:29MeV(t0 8)
flow0000003,2,290,115.15523827821016,25.451499872305057,0.6252816160210308,0.6650391922447998,38.57249163091183,mixed/absorbed,347.7806575900906,g11:39MeV(t0 126)
flow0000003,2,570,243.5371168628335,30.08270853640066,0.7181684582286408,0.9082407678645023,22.346778839826584,mixed/absorbed,408.88075889943565,g39:22MeV(t0 464)
flow0000003,2,734,229.2984185218811,41.90849003525283,0.8365780775294129,0.743266588693497,58.86856519430876,bad-stitch?(tpc27),194.14032500492166,g18:23MeV(t0 204)
flow0000003,2,885,991.1862604469061,99.67844162137655,0.9127375402626483,0.9787756512938033,21.037282824516296,mixed/absorbed,615.8365207081638,g69:20MeV(t0 789)
flow0000003,2,1559,407.1859014928341,60.34680943819961,0.9004570687381771,0.9136006340316111,35.180603720247746,mixed/absorbed,462.7896767364027,g41:35MeV(t0 506)
flow0000003,3,0,681.3191269263625,285.8699495635746,0.9039105393166,0.9053905314724484,64.4592404961586,mixed/absorbed,210.2673286718937,g1:64MeV(t0 48)
flow0000003,3,50,196.25211653113365,78.27531578993445,0.9819911444696311,0.8688595212137111,25.736596524715424,mixed/absorbed,233.9804769741135,g25:25MeV(t0 288)
flow0000003,3,53,479.17442870140076,262.94259416143893,0.9936220697011766,0.9440673050750451,26.801517136394978,mixed/absorbed,563.244860758599,g70:27MeV(t0 982)
flow0000003,3,94,506.41271797567606,274.06633131260895,0.9988833407823474,0.8266288064575964,87.79737734049559,mixed/absorbed,357.23153883477914,g47:88MeV(t0 535)
flow0000003,3,137,143.88007809966803,73.22434588463184,0.9920076580690944,0.8451351109334693,22.28197233378887,mixed/absorbed,591.7775910750679,g68:22MeV(t0 878)
flow0000003,3,457,577.74601059407,65.64345843837822,0.8584074971208817,0.9401467192799832,34.57999415695667,mixed/absorbed,303.03924727230884,g4:18MeV(t0 78)
flow0000003,3,646,149.63825995475054,18.704537212127207,0.7149604024251617,0.8284867535222311,25.664943762123585,mixed/absorbed,233.79268776286733,g27:26MeV(t0 303)
flow0000003,4,29,246.74048154056072,149.8628253698621,0.9985332185137193,0.9180278247182782,20.225854001939297,mixed/absorbed,47.919653315844336,g24:20MeV(t0 300)
flow0000003,4,38,581.3767470642924,397.759229101422,0.9997544135941437,0.9515990331464305,28.139196664094925,mixed/absorbed,534.9244808531362,g31:28MeV(t0 415)
flow0000003,4,93,728.5991933271289,497.6409159928129,0.9981302897951388,0.8002795590722063,145.51615215092897,bad-stitch?(tpc58),446.1777027724902,g37:146MeV(t0 543)
flow0000003,4,910,2143.177954673767,94.98475020931687,0.912050355985678,0.9647440090767815,75.55986251682043,mixed/absorbed,82.12392940330777,g41:33MeV(t0 602)
flow0000003,4,1074,43.90887863188982,13.731649308361186,0.9238914371977875,0.5204815817750842,21.055116027593613,mixed/absorbed,297.8467125525841,g18:21MeV(t0 259)
flow0000003,4,1157,322.93072724342346,86.34979324890912,0.8585426934964226,0.549200607392019,145.57697569578886,mixed/absorbed,162.43092141500333,g27:138MeV(t0 369)
flow0000003,4,1506,79.89486129581928,26.81813251352051,0.8130399022176952,0.7122958656808405,22.986081905663013,mixed/absorbed,125.31613622927198,g25:23MeV(t0 332)
flow0000003,4,1691,450.6443260014057,47.26582027565142,0.5385514003542297,0.9554542971507562,20.074268236756325,mixed/absorbed,479.5011439067737,g52:20MeV(t0 832)
flow0000003,5,8,475.5546898767352,351.95944980832854,0.9996250770378609,0.936349701783167,30.269197829067707,mixed/absorbed,116.62621443030844,g18:30MeV(t0 178)
flow0000003,5,44,95.0940266251564,40.65668724259048,0.9634922297349554,0.761004793962366,22.727016486227512,mixed/absorbed,200.1099159516484,g22:23MeV(t0 227)
flow0000003,5,91,177.06857337802649,64.83718704206598,0.9760749256824579,0.8593476867842573,24.9051044434309,mixed/absorbed,365.00003490757774,g61:25MeV(t0 643)
flow0000003,5,228,347.2339491993189,70.76224551876892,0.7527062039665127,0.9240839983638935,26.36061305552721,mixed/absorbed,344.79068943345067,g65:22MeV(t0 958)
flow0000003,5,251,181.81151411682367,37.867534855088465,0.8616573482569987,0.8448267544455375,28.212282724678516,mixed/absorbed,471.3671032182322,g56:28MeV(t0 589)
flow0000003,5,434,240.07994888722897,54.26645182388794,0.6681021407525446,0.6085448059459588,93.98054298013449,mixed/absorbed,58.23748928111988,g13:66MeV(t0 120)
flow0000003,5,440,220.54578217864037,50.29080206839981,0.8198821596455595,0.6645789498699096,73.97569786012173,mixed/absorbed,77.40842928205218,g38:61MeV(t0 365)
flow0000003,5,1158,136.13089799135923,27.931366050024863,0.8248816958902714,0.7699651405636848,31.314851984381676,mixed/absorbed,296.8291523642169,g13:31MeV(t0 120)
flow0000003,6,7,237.21256182342768,140.24988978036214,0.9941073193995066,0.8517440061721543,35.16818410158157,mixed/absorbed,425.3283030266965,g38:35MeV(t0 479)
flow0000003,6,123,99.52058229595423,39.92988735824731,0.9430113102956948,0.7401350692595935,25.861909225583076,mixed/absorbed,127.94957713389026,g20:26MeV(t0 267)
flow0000003,6,407,66.48510596901178,14.657961801016125,0.557655818827774,0.5534876477009958,29.686421059072018,mixed/absorbed,584.9110931711099,g52:30MeV(t0 622)
flow0000003,6,610,93.71765460073948,22.728774499090022,0.8603499717351131,0.738627152702199,24.49525022506714,mixed/absorbed,71.50558767513353,g18:24MeV(t0 233)
flow0000003,6,817,62.016991183161736,10.750579493145384,0.826893582332619,0.5961605583366635,25.044907093048096,mixed/absorbed,317.50151523323945,g52:25MeV(t0 622)
flow0000003,6,1089,419.16339821368456,69.68295384256942,0.8547849231057174,0.6239855971779378,157.61147486418486,mixed/absorbed,531.3058162235714,g31:76MeV(t0 392)
flow0000003,6,1199,225.06851591914892,94.27701983207291,0.9035743909658208,0.5844252497155775,93.53279229998589,mixed/absorbed,144.52014505638266,g31:94MeV(t0 392)
flow0000003,6,1378,199.23606003820896,41.96998881391799,0.7839850150916546,0.6424997898267596,71.22693333774805,mixed/absorbed,181.25000187465122,g31:71MeV(t0 392)
flow0000003,6,1470,626.8709038570523,97.65710457211777,0.962207137240908,0.8702901031267541,81.31136029213667,mixed/absorbed,317.80580445459975,g31:81MeV(t0 392)
flow0000003,6,1489,57.54171288013458,12.106892364756922,0.7149753288176496,0.6184189408719906,21.956827744841576,mixed/absorbed,217.72111015815238,g21:22MeV(t0 291)
flow0000003,7,6,795.3315886855125,505.65095080899584,0.9997843761683153,0.5211589648155499,380.8374012410641,mixed/absorbed,78.20410322718661,g38:381MeV(t0 501)
flow0000003,7,367,771.8590454608202,75.79514610553423,0.9432409360965403,0.9199369159531783,61.797415629029274,mixed/absorbed,80.8476857927605,g16:62MeV(t0 198)
flow0000003,7,403,105.33847649395466,27.578006115780823,0.8671667340576368,0.7611249261071051,25.162736356258392,mixed/absorbed,80.9533411391238,g16:25MeV(t0 198)
flow0000003,7,505,948.0875378400087,101.13142585919917,0.8452710434551877,0.8585268616589398,134.12891940027475,mixed/absorbed,177.59282590213576,g16:122MeV(t0 198)
flow0000003,7,809,83.94006244838238,18.374327192474908,0.8445972185825737,0.7546868398462864,20.591601982712746,mixed/absorbed,623.6473045349121,g54:21MeV(t0 736)
flow0000003,7,922,249.86597768217325,27.494544511873116,0.7217870956605278,0.9022780633298375,24.41738724708557,mixed/absorbed,461.6371124591086,g39:24MeV(t0 540)
flow0000003,7,1117,398.4132068455219,71.25703786980887,0.7629064359495343,0.7123641089171492,114.59793777018785,mixed/absorbed,177.56906028211338,g45:115MeV(t0 615)
flow0000003,8,35,389.6823802217841,126.82067805113087,0.9945764556158158,0.927575291823947,28.22263266891241,mixed/absorbed,472.44988034719444,g55:17MeV(t0 621)
flow0000003,8,85,162.1716203764081,40.682223562093924,0.9786621234877652,0.8558404997348225,23.37857975065708,mixed/absorbed,472.6210176071318,g52:20MeV(t0 576)
flow0000003,8,109,119.93289487808943,59.46465326878274,0.9352091348455339,0.5365381890223332,55.58431665599346,mixed/absorbed,132.14958268102504,g8:55MeV(t0 87)
flow0000003,8,120,796.0141936913133,498.12803125189305,0.9926954158195551,0.5928085164536687,324.1302004531026,bad-stitch?(tpc52),458.51366119881794,g35:324MeV(t0 393)
flow0000003,8,122,381.16859305649996,228.98546750809578,0.9999628165020392,0.9151490605267995,32.34251321852207,mixed/absorbed,394.95848867127694,g40:32MeV(t0 457)
flow0000003,8,143,96.73424112796783,29.661703073727423,0.9596154132878021,0.7735030093307871,21.910014510154724,mixed/absorbed,261.25352098418443,g36:22MeV(t0 399)
flow0000003,8,187,84.4266659617424,42.199977483432406,0.9122379778396574,0.6451040354311511,29.96268305182457,mixed/absorbed,286.36863911946614,g5:30MeV(t0 56)
flow0000003,8,957,279.29301685094833,44.07679691022949,0.768978872396358,0.7045149536769705,82.52691002190113,mixed/absorbed,505.5568622162245,g37:83MeV(t0 406)
flow0000003,8,1049,194.45092337578535,38.115838910789705,0.58423623525925,0.6268115314886386,72.56684229522943,mixed/absorbed,603.697267735258,g33:73MeV(t0 371)
flow0000003,9,14,82.96287756413221,23.14300924325287,0.9729171379947752,0.6847340847933695,26.155367523431778,mixed/absorbed,541.7025069173177,g74:25MeV(t0 779)
flow0000003,9,54,514.7424424365163,280.04098920839476,0.9868299050072136,0.9559950336309693,22.651223868131638,mixed/absorbed,13.348354794871268,g22:23MeV(t0 186)
flow0000003,9,61,339.45595183223486,173.01562097236769,0.9950228301082285,0.9104793995702616,30.388300627470016,mixed/absorbed,452.27597820679523,g8:30MeV(t0 62)
flow0000003,9,68,48.5069230645895,22.729220658579326,0.9635624269908175,0.5102236374162767,23.757544338703156,mixed/absorbed,177.54353462381565,g33:22MeV(t0 289)
flow0000003,9,92,259.6518530547619,159.50234592341343,0.9969778882554771,0.817296525774947,47.43929564207792,mixed/absorbed,408.2894390318691,g37:36MeV(t0 319)
flow0000003,9,145,137.93607458472252,63.807911057173285,0.9810102482905556,0.8006168898717766,27.502123549580574,mixed/absorbed,598.863354533708,g24:15MeV(t0 203)
flow0000003,9,434,934.0133168250322,74.91267503814025,0.7825778968863469,0.7668519100263748,217.7634208276868,mixed/absorbed,452.1587990106321,g17:199MeV(t0 140)
flow0000003,9,537,214.46930176764727,46.54552851378385,0.7468915332130543,0.6948201359909473,65.45171234756708,mixed/absorbed,359.05774222671715,g6:65MeV(t0 41)
flow0000003,9,733,1876.8265586793423,66.4090141539031,0.7026714084209315,0.9853898289014066,27.42075714468956,mixed/absorbed,139.52716364358602,g27:16MeV(t0 224)
flow0000003,9,1748,374.769991569221,71.3237114584585,0.6081157917141141,0.7746369474948492,84.45930928736925,mixed/absorbed,515.1065114671628,g11:84MeV(t0 85)
flow0000004,0,0,1661.0269154459238,495.3079384161168,0.9821186888464191,0.6073236122944088,652.2460490390658,mixed/absorbed,481.0353927802801,g14:335MeV(t0 172)
flow0000004,0,5,367.4914899021387,68.41133869077646,0.6592277544993254,0.7355461515988548,97.18453875929117,bad-stitch?(tpc28),60.635543987094955,g35:73MeV(t0 387)
flow0000004,0,31,244.82942228019238,129.09212152382287,0.9920596960457756,0.7612963591182669,58.44167449325323,mixed/absorbed,571.9699984547594,g19:58MeV(t0 227)
flow0000004,0,52,87.87492074072361,32.34981449487152,0.8919642809330723,0.731587901447109,23.5866918861866,mixed/absorbed,481.36128212423887,g62:24MeV(t0 632)
flow0000004,0,60,233.20620784163475,55.994071321030354,0.9472970272589784,0.890777687319871,25.47132135182619,mixed/absorbed,115.78109154574466,g57:22MeV(t0 590)
flow0000004,0,63,374.5456364750862,56.77073690417532,0.9496365068701857,0.88380066393855,43.52195428311825,mixed/absorbed,223.3252066566434,g5:44MeV(t0 62)
flow0000004,0,170,114.75987382978201,37.68341487458997,0.8849497927352354,0.7171330482772559,32.461775690317154,mixed/absorbed,134.6958225795201,g59:32MeV(t0 612)
flow0000004,0,187,282.5721697434783,70.06292005374821,0.9651459821152718,0.9131741104510837,24.534579999744892,mixed/absorbed,287.29805634353335,g33:25MeV(t0 369)
flow0000004,0,311,62.75501700490713,14.315965660763407,0.6387776961140288,0.6761105151749092,20.325690127909184,mixed/absorbed,265.83288921573296,g14:16MeV(t0 172)
flow0000004,0,382,1790.5558722242713,95.67727908304923,0.8258753550387584,0.811246496850256,337.97369346767664,mixed/absorbed,171.8597698976101,g22:336MeV(t0 265)
flow0000004,0,499,2316.5191478282213,96.96597944165524,0.8095201419765757,0.5347098295001812,1077.853589259088,mixed/absorbed,171.98111682317153,g22:1078MeV(t0 265)
flow0000004,0,831,474.2165310382843,72.95113006634625,0.9284410501376037,0.8890032018427336,52.6365165784955,mixed/absorbed,223.32170891704604,g46:52MeV(t0 495)
flow0000004,0,1082,1229.2865145280957,68.58563244348917,0.4588777773161837,0.9781594201175838,26.848330318927765,mixed/absorbed,229.14341255282358,g54:25MeV(t0 568)
flow0000004,0,1404,436.0252301618457,54.12064296793115,0.6023139711908335,0.6648811691744131,146.12026534229517,mixed/absorbed,60.670350595194215,g35:143MeV(t0 387)
flow0000004,0,1442,80.63670736551285,25.842997835930397,0.8650086594294618,0.6225985908157791,30.4324069917202,mixed/absorbed,602.5145454406738,g61:30MeV(t0 623)
flow0000004,0,1549,161.69329876452684,42.97431086325298,0.8346073857280596,0.5187354909771688,77.81724604219198,mixed/absorbed,386.6162057851816,g22:67MeV(t0 265)
flow0000004,0,1567,224.16568528860807,38.36392401831957,0.7893279565256104,0.9036640255131908,21.595219738781452,mixed/absorbed,599.4559267703618,g67:22MeV(t0 728)
flow0000004,1,6,5232.619096174836,298.4863722481139,0.9970652274135273,0.9433167600786546,296.6018036454916,bad-stitch?(tpc31),399.53293091151556,g35:297MeV(t0 410)
flow0000004,1,7,2214.747686088085,274.6986142025786,0.9820942810547563,0.8233308731770278,391.27753983438015,mixed/absorbed,196.56146637544086,g5:391MeV(t0 80)
flow0000004,1,13,1813.7081738039851,239.94183070987262,0.9938270741009143,0.9150833482394654,154.01402539014816,bad-stitch?(tpc48),399.71699459086733,g35:154MeV(t0 410)
flow0000004,1,29,123.76329673081636,57.497154809052525,0.9809639619653245,0.8249882930979466,21.66002581268549,mixed/absorbed,7.189882241875116,g6:22MeV(t0 94)
flow0000004,1,129,156.7266431748867,48.55933733925367,0.9299141468394958,0.7405248671440231,40.66666655987501,mixed/absorbed,12.159468957805382,g45:41MeV(t0 497)
flow0000004,1,186,71.10448731482029,23.250808550652284,0.825333299729617,0.7019455529925223,21.19300864636898,mixed/absorbed,92.81404675292968,g21:21MeV(t0 279)
flow0000004,1,397,62.89895948022604,20.098726458756353,0.8728069779849631,0.665670100398951,21.02900280803442,mixed/absorbed,225.88725982936083,g32:21MeV(t0 390)
flow0000004,1,472,251.34727987647057,31.22844040313334,0.7016630941820047,0.9007875040754199,24.936790980398655,mixed/absorbed,255.20241677469028,g37:25MeV(t0 428)
flow0000004,1,796,96.52708563953638,37.16527876285601,0.7912619049428438,0.7906574715122515,20.207224175333977,mixed/absorbed,225.83902145746185,g34:20MeV(t0 400)
flow0000004,1,848,388.263021171093,67.61493210859344,0.5414447155531564,0.6116683047014015,150.77483723312616,mixed/absorbed,92.51081762377848,g56:151MeV(t0 611)
flow0000004,1,1289,1697.1759336665273,94.06239494673883,0.6630417223880417,0.7255795211679948,465.7398323789239,bad-stitch?(tpc37),196.54064601408075,g34:444MeV(t0 400)
flow0000004,1,1303,109.28145442903042,30.56271936336655,0.7486267563620441,0.8126131048686326,20.477912440896034,mixed/absorbed,560.1265302581103,g60:20MeV(t0 706)
flow0000004,1,1399,1717.8785199522972,97.82813554186285,0.9395844363612795,0.9678152881505581,55.289425157010555,mixed/absorbed,196.65354757390324,g5:55MeV(t0 80)
flow0000004,1,1577,714.4620673209429,65.08496175568584,0.8061108421629538,0.9185550939523671,58.18929594755173,mixed/absorbed,399.4053658435219,g6:47MeV(t0 94)
flow0000004,1,1651,2325.890373945236,97.78554642063798,0.9059653531688108,0.8588045389865505,328.405163615942,mixed/absorbed,399.5569892793251,g19:312MeV(t0 252)
flow0000004,1,1739,2648.7727063968778,96.38039903996173,0.9526757462202562,0.9516135557707547,128.16469283401966,mixed/absorbed,399.7322418040685,g35:72MeV(t0 410)
flow0000004,1,1837,156.72871002554893,44.04622990306433,0.8138586624130673,0.6055806120310024,61.8168418854475,mixed/absorbed,120.53512221116286,g53:54MeV(t0 579)
