file,event,lab_a,lab_b,gap,angle,offset,e_a,e_b,same_tpc
flow0000001,12,167,168,3.7981136501782307,13.431101883688324,2.138467339380762,71.15209674835205,76.4106206446886,True
flow0000001,12,14,33,6.955881260479897,1.0738457949811215,4.680212830002379,546.5961275473237,180.67765018343925,False
flow0000001,12,15,62,55.463276910668085,3.9396324857798755,4.616543916153145,243.27789738029242,208.12691013514996,False
flow0000001,12,15,451,33.376802348117685,0.8459204185668258,1.8393129256984482,243.27789738029242,21.56974306702614,False
flow0000001,12,62,451,6.515336324892428,4.7179738652674255,2.9710269747358082,208.12691013514996,21.56974306702614,False
flow0000001,12,20,40,41.57191574333017,1.6652184072920229,1.101087441094043,31.81976606696844,203.9530502781272,False
flow0000001,12,23,318,6.329551981907748,5.600461328664452,1.4412559782149712,167.74526197463274,31.303068608045578,False
flow0000001,12,134,173,41.37451439479068,2.9842762938607463,3.733299126223715,172.528648853302,550.5234987139702,False
flow0000001,12,28,36,47.62126523953069,2.861999133262783,1.8136172387568068,173.94562420248985,437.41084238886833,False
flow0000001,12,123,1298,1.889839781489321,1.5988054548589985,1.2109405774942383,58.1700289696455,29.921283215284348,False
flow0000001,12,157,162,28.936196855822125,1.2010112187075295,0.509124487034774,403.20248275995255,457.8320658802986,True
flow0000001,12,89,951,4.530614414581651,14.467807505595552,3.7775172188912687,76.75980895757675,33.76092182844877,True
flow0000001,12,82,654,17.31555738011166,9.922545352032628,4.67266639932693,540.6056239679456,29.148387417197227,False
flow0000001,12,86,93,75.34608463136345,0.09325808922310828,3.608914687374332,438.1813482269645,305.3832616880536,False
flow0000001,12,94,96,7.550698102227566,9.750365638283778,2.721956049878305,233.37897039949894,128.1529092565179,True
flow0000001,12,197,201,42.65321640664931,1.372442042322843,2.9840542819283082,138.4938514381647,73.67379929125309,False
flow0000001,12,197,2091,10.685544305926042,10.09790356726286,3.1758391292376666,138.4938514381647,186.1640290915966,True
flow0000001,2,1,46,13.7673952703086,1.3288964370370235,2.540032881729647,426.52612671256065,764.5453576147556,True
flow0000001,2,4,1161,6.050863956049307,6.875063628200592,5.807718252125565,819.2542361915112,608.5933685004711,True
flow0000001,2,39,40,5.438720689433497,12.738330405487869,2.0796553101626083,141.33353554457426,60.91513077914715,True
flow0000001,2,41,44,6.846285931214722,9.11982982104726,3.192180655175412,157.41387306898832,142.62917868047953,True
flow0000001,2,42,61,44.05697967047737,1.055552219800105,1.6941842184871947,139.81194742023945,255.00333206355572,False
flow0000001,2,122,1049,14.617529684025362,3.021398466907155,1.6531563657089192,178.2156569287181,41.7804703861475,False
flow0000001,2,11,34,41.06598169685489,7.666627235372452,4.889427190226733,202.799120105803,320.1775085106492,False
flow0000001,2,60,629,46.60629835114454,5.640338671164511,2.5376404974481117,488.43931145220995,17.63998169451952,True
flow0000001,2,131,136,43.93849901951033,9.309040732302048,2.2354537287547025,90.07721120119095,68.42562533169985,False
flow0000001,2,16,202,40.60696366948685,1.3588187999024834,5.022410064524962,289.52680038660765,21.205428533256054,False
flow0000001,2,22,24,7.195420371357506,3.734891136977129,1.7031021202786087,177.77745926380157,161.81909134238958,True
flow0000001,2,74,88,52.397841662638065,0.7301537212660726,1.1968915177565085,534.3810624554753,126.70600076764822,False
flow0000001,2,10,13,49.387348782521244,3.732963402926246,0.8043192330446721,831.7404789924622,96.60415182262659,True
flow0000001,2,13,17,16.95970423594283,1.6632591416067377,0.4449284262206881,96.60415182262659,208.1541370227933,False
flow0000001,2,52,55,71.2560036605355,0.1810438414346972,2.010206667596271,171.30800220370293,509.6956938803196,False
flow0000001,2,52,499,5.164626912059407,0.31562265157329883,0.13894401269607062,171.30800220370293,23.736844286322594,False
flow0000001,2,55,499,48.45591875723802,0.34538428889669687,2.1669367654577325,509.6956938803196,23.736844286322594,False
flow0000001,2,54,57,64.74999016734625,14.637301819513517,1.1274390956356246,812.7594709768891,128.7882323935628,True
flow0000001,2,59,72,45.13461287982682,1.9406915516172043,4.317623531809229,111.43072213232517,559.640612334013,False
flow0000001,2,70,645,42.29602125436011,0.7064558225982204,2.2689172355325105,693.0399451628327,27.418687134981155,False
flow0000001,2,73,75,7.860848936338329,5.607060528080361,0.8040338132965928,204.7882025912404,45.33970722556114,True
flow0000001,2,97,858,5.65975476486313,3.0841749556888485,1.6520618481927773,431.8776503652334,38.48013888299465,False
flow0000001,2,108,1048,6.337929856767059,8.177114638557441,1.5657212281010497,84.15120074898005,24.94093107432127,False
flow0000001,2,145,1048,16.54924325083863,11.675274629913464,5.713654260641515,157.5680046081543,24.94093107432127,False
flow0000001,2,139,144,10.013868211547019,1.1598688296670474,1.9806370785768623,228.35913154482841,104.04283385723829,True
flow0000001,3,0,22,15.178001239613645,12.371969389901464,4.714282088605262,701.4037421867251,319.9827701598406,True
flow0000001,3,36,594,31.64769351314822,12.57962774963297,5.685296231255436,88.28827856481075,32.77991406619549,False
flow0000001,3,5,13,5.191473527873003,6.499141390295783,5.189340980752818,684.460393242538,35.033954843878746,False
flow0000001,3,111,117,5.125072237072004,3.539860524045974,4.314201877453175,465.8836239129305,239.2621533125639,False
flow0000001,3,112,124,60.43418405136502,7.759162613425862,4.7851396365777825,700.8478778675199,66.86932402849197,False
flow0000001,3,7,47,56.871828806362686,0.8205250784852868,1.28961217090827,270.0093553289771,353.00200944393873,False
flow0000001,3,47,626,79.14857294923212,0.6391161108231999,0.1787043185397372,353.00200944393873,29.749157555401325,False
flow0000001,3,53,54,12.163377819521608,4.046146590936381,1.975006662319466,439.1273208260536,164.01883241534233,True
flow0000001,3,53,607,3.585457800768034,1.8585830904205745,3.583166197157041,439.1273208260536,930.6426034793258,True
flow0000001,3,54,607,15.94413772043046,2.260290978817353,0.2602759490356005,164.01883241534233,930.6426034793258,True
flow0000001,3,103,106,74.24779754156901,2.3455280394350906,4.289834088342988,259.12735291570425,386.1049984693527,False
flow0000001,3,46,58,5.328400235312768,4.0623622522170635,1.020598195349331,395.6273418292403,86.90028255432844,False
flow0000001,3,52,680,7.767200695009098,12.132793910540446,4.843329222952838,76.5634799823165,66.56551598757505,False
flow0000001,3,60,64,42.92548328380064,13.640426331201583,1.2209679797458461,353.5640866532922,59.27571281045675,True
flow0000001,3,70,79,47.58990189179887,2.2146062593044626,2.2331451905467286,419.4955556988716,117.35131956636906,False
flow0000001,3,131,1366,25.04410771516471,10.967279574418756,1.3814842810723058,109.05678246170282,33.015572622418404,False
flow0000001,4,6,8,70.94772469881012,0.8767634937357744,5.981802292773476,442.1058565750718,254.2425365447998,False
flow0000001,4,12,21,29.967246472091528,1.7833151904840854,4.371542532582896,530.4256651476026,139.81704454869032,False
flow0000001,4,12,300,6.122851096789373,1.7650447011498225,3.698042360299295,530.4256651476026,24.835681669414043,False
flow0000001,4,21,300,5.16830429491584,0.18104272540670716,0.0758625622363325,139.81704454869032,24.835681669414043,False
flow0000001,4,33,48,9.96889397735082,8.796971414367718,3.9403887145746714,134.67156898230314,61.604430206120014,False
flow0000001,4,58,60,16.099678238724287,3.6979188302809214,5.326134909843105,669.9915917664766,576.2210755869746,True
flow0000001,4,52,597,7.160606224984512,0.24854052801319684,0.4853216027768913,242.83874737471342,27.61788272857666,False
flow0000001,4,53,73,55.8611674681215,0.3987572183178115,2.4621864445908934,170.17588529735804,119.5687367618084,False
